Id,SalePrice
1816,97439.42881019294
1817,105887.79571639652
1818,142581.46922903432
1819,122216.83451008236
1820,42402.46246731854
1821,114165.02066238558
1822,145592.60507810718
1823,33187.89584766036
1824,132519.94408193452
1825,116976.4366342371
1826,95234.73880774745
1827,103696.77778626044
1828,133852.3596875252
1829,113023.14613341223
1830,144164.06980122862
1831,185613.80605040808
1832,87323.12450225143
1833,148043.3083683222
1834,115568.82549891701
1835,149031.24855452566
1836,125597.77796577764
1837,89461.69695040447
1838,130829.22344817115
1839,86541.5107400081
1840,143835.42389438345
1841,146319.5284619223
1842,69765.46460443067
1843,136548.669951158
1844,140872.28179613897
1845,132120.56962791123
1846,156465.860981691
1847,156964.93589252557
1848,55947.715889108855
1849,118124.56798779513
1850,125220.41764169975
1851,154337.22979516388
1852,135861.82510474298
1853,131572.65292943222
1854,174398.52576280353
1855,141603.12799821314
1856,218115.07526605955
1857,165161.89190241904
1858,137645.99663361232
1859,120530.088433229
1860,144586.1878058797
1861,120530.088433229
1862,300692.83427904145
1863,299956.7315702869
1864,299956.7315702869
1865,332018.62921342027
1866,336796.57616272045
1867,249686.07134415748
1868,312749.50546098984
1869,203533.45599941225
1870,254710.38318320646
1871,262202.7050831085
1872,170211.0528996529
1873,221915.60384715913
1874,137942.13206925787
1875,206121.9657577559
1876,194827.51393285661
1877,216593.51712738234
1878,208113.55658154393
1879,135520.2492383614
1880,131619.05279568036
1881,240412.60251806385
1882,255176.07301632513
1883,190495.44322150483
1884,205540.4490683669
1885,257288.14738726008
1886,319732.42153176054
1887,212099.97199835585
1888,283245.8278445616
1889,172252.86338972088
1890,129145.94922014019
1891,136108.94655877512
1892,110055.70622678763
1893,125486.86878099768
1894,129127.84331732811
1895,142890.25966601312
1896,123998.82402617748
1897,103731.9175685531
1898,110717.66995914851
1899,155087.3562420297
1900,165531.6213007323
1901,164074.44177286245
1902,141871.1152787146
1903,222472.32022378326
1904,149568.5906992694
1905,195662.65926218554
1906,168510.9436865539
1907,197418.58912481062
1908,110926.78732650046
1909,139794.20653149614
1910,125175.14555975486
1911,212396.68580256167
1912,307398.6939544978
1913,149519.03342044313
1914,60490.58198091501
1915,315812.32323107653
1916,68536.74965300917
1917,270925.1715681764
1918,136672.04708680703
1919,162512.67425043156
1920,141100.33542240903
1921,451134.3017138975
1922,333591.1838435015
1923,211965.42887432544
1924,208752.97097580507
1925,214365.58111528237
1926,404615.91559758346
1927,135211.12372387084
1928,160587.26759476346
1929,127010.23228382859
1930,133025.54861260462
1931,141917.29432147613
1932,128774.8483239089
1933,175492.42913339488
1934,174276.27522814597
1935,171490.31732517979
1936,183733.0235409878
1937,182141.6725064919
1938,174940.16364041116
1939,236329.2417571887
1940,197714.73267324836
1941,171168.22030641214
1942,185205.63165562152
1943,221914.98772610817
1944,344001.0332254131
1945,386779.7894826956
1946,141057.1840202715
1947,310056.62001307233
1948,191165.3369619083
1949,235066.40368532512
1950,182018.93953009057
1951,263366.19787614496
1952,219897.50813278844
1953,166396.73928529973
1954,203032.4020359533
1955,130255.37813077462
1956,284704.71003599185
1957,158205.55572124437
1958,294470.05819889304
1959,134589.5640173507
1960,121337.3416887006
1961,119971.35997892554
1962,99734.43197186179
1963,107623.52025699505
1964,105566.37427932049
1965,146547.0634243162
1966,158568.65139666438
1967,283348.6432938952
1968,419500.1277416372
1969,406224.79025274614
1970,460423.5919607074
1971,460269.6291861727
1972,380234.9303595072
1973,269602.499911806
1974,318894.3101512827
1975,432650.7876374495
1976,259920.37068224887
1977,361657.73736585845
1978,395387.222887812
1979,333277.1497210105
1980,193389.19519114165
1981,348188.8840439806
1982,228604.43145431296
1983,215983.06014699212
1984,169802.57285196433
1985,211615.13409042457
1986,215406.45387210714
1987,183803.23821217622
1988,172616.08335028522
1989,189889.30049155658
1990,217719.20446027693
1991,240425.05987397197
1992,212076.3685081615
1993,174499.34000977472
1994,242898.29086875843
1995,184158.4904586282
1996,246426.37081698992
1997,326687.4775102024
1998,345440.4356294189
1999,259282.65522166668
2000,308489.7403665023
2001,254335.7809672422
2002,239259.1643103034
2003,245710.01983706778
2004,270822.5880752757
2005,234816.92426226859
2006,239559.586665909
2007,239939.392867614
2008,213396.12351522868
2009,181685.9290530612
2010,195563.990496183
2011,145061.53510721796
2012,180027.34026312077
2013,181009.40420287187
2014,180965.41513513227
2015,204584.11256928465
2016,188091.33790110474
2017,195460.50429736843
2018,121393.39374654455
2019,135533.14266595198
2020,110857.97423185929
2021,114974.5633140383
2022,177522.0455018384
2023,130839.93615913916
2024,219558.32884023958
2025,364182.9830230782
2026,178192.11780912385
2027,152258.4236270163
2028,160312.38407930423
2029,166024.48367366378
2030,272528.8457204965
2031,262470.49301508605
2032,273625.03291529213
2033,273031.005412145
2034,172958.5727725376
2035,205029.10926200694
2036,200399.78085658845
2037,205752.32616456505
2038,313689.71374567016
2039,235916.80048011063
2040,358366.62915657205
2041,263060.96124219644
2042,194038.40449846242
2043,169836.81822221345
2044,181670.67272225764
2045,212340.2081496227
2046,141481.68738337947
2047,139988.42736816264
2048,139095.48386562738
2049,140665.54856468417
2050,188644.8285814306
2051,113297.10711188565
2052,134745.02981013563
2053,149713.0129365528
2054,82258.86578386131
2055,166301.20554522198
2056,133309.1940557803
2057,121775.72827222888
2058,216733.88662658504
2059,134750.5773257538
2060,164310.67131389806
2061,185494.8750157058
2062,133481.0059214772
2063,117750.62324097662
2064,140045.4309205826
2065,122308.58578044528
2066,172796.85711931917
2067,117484.60897305679
2068,139574.5644843066
2069,86653.3873041017
2070,112515.65626026635
2071,96865.19408925694
2072,128193.58056497626
2073,142255.52968428048
2074,183963.81504392068
2075,150551.82891117
2076,127099.85921350289
2077,153860.73485111076
2078,127974.6306968824
2079,135129.4836745771
2080,120055.36602614191
2081,122952.77721334771
2082,123009.52411495712
2083,143129.90879345834
2084,111962.75580708473
2085,120389.51761632034
2086,115451.83068984405
2087,120050.31912977199
2088,98136.95192659095
2089,73134.66340167342
2090,132093.41566307007
2091,114966.96690069293
2092,124656.52295869199
2093,127549.35035852878
2094,134951.3525644274
2095,146697.7876978633
2096,78437.66234350498
2097,90941.7219030473
2098,142422.77171738548
2099,65491.92621202555
2100,85323.45282285255
2101,128844.45594587481
2102,136331.8478531454
2103,102247.03505871951
2104,130031.07400666647
2105,114063.50248983958
2106,68618.17996940415
2107,240409.49685603302
2108,115360.92795248653
2109,114787.16506053192
2110,127637.73265890066
2111,158411.30287808707
2112,131281.7114906503
2113,115259.04194424882
2114,107449.75995537025
2115,150949.62713292937
2116,121198.53316472446
2117,147494.772276815
2118,118372.80751432189
2119,93055.75449014718
2120,115866.58779589181
2121,102056.36532569662
2122,99276.99188349901
2123,77908.57276980385
2124,184781.5222413476
2125,123119.07734408007
2126,144554.96429431872
2127,153724.71780208245
2128,127816.62231374385
2129,109496.02372538389
2130,140158.26003048377
2131,158590.24333254044
2132,115195.00343304937
2133,122391.20963011644
2134,122716.45463392709
2135,108778.61644332428
2136,62968.6490865899
2137,120294.1763574547
2138,133819.1350728413
2139,151592.68430766248
2140,139727.66850291565
2141,142922.15694752842
2142,129842.56726916862
2143,139192.94151090313
2144,130111.8505392869
2145,138859.5273278597
2146,163646.2938653234
2147,137572.22849271796
2148,124682.01179988516
2149,138987.80972935114
2150,216159.13019879322
2151,134574.40928222644
2152,185328.3871165867
2153,170053.1202914197
2154,105634.26264183868
2155,133707.7109199653
2156,241485.46640376345
2157,229161.48404664494
2158,246612.64578625697
2159,222998.98768331623
2160,182067.6924221579
2161,241975.49093007584
2162,414449.3299380779
2163,347409.7182810316
2164,254967.590594798
2165,179945.25151801604
2166,145644.65271889511
2167,220387.89821683246
2168,199501.93961620016
2169,199002.35196316006
2170,222722.63936092376
2171,144167.59047460265
2172,136926.17631444862
2173,163405.35829295518
2174,233419.28375319045
2175,318386.6666037866
2176,318143.09974401223
2177,249212.10704990488
2178,209547.83311851244
2179,141165.81999633845
2180,205364.2508261543
2181,190914.4668661951
2182,214681.30595518806
2183,193332.22904925264
2184,128205.24495840396
2185,123324.71743359038
2186,142375.4007510817
2187,153170.54608312863
2188,158668.01132902014
2189,201548.32021957246
2190,80682.2677713697
2191,84493.56550058161
2192,93599.33276047917
2193,114151.81337862113
2194,97579.51195186346
2195,116268.55507334879
2196,108740.43180025055
2197,116291.23490890763
2198,162141.29637477477
2199,168161.0863272745
2200,143945.14519493023
2201,142651.59240923432
2202,215105.17487074868
2203,150596.33368839748
2204,177000.51343290205
2205,106749.39918401613
2206,141563.95529232558
2207,219635.31651696778
2208,257441.69312738787
2209,210932.36846666443
2210,126182.28058448082
2211,121722.42856077314
2212,116217.68062939636
2213,101392.63538829178
2214,123670.95376515907
2215,109781.67434939377
2216,151338.41137444635
2217,94042.17512057317
2218,64470.85249357569
2219,74582.38743141998
2220,65327.26607539117
2221,315812.32323107653
2222,246733.331570999
2223,279525.67940662935
2224,203872.5071567479
2225,115061.1682531239
2226,178415.91785543555
2227,191616.8379713641
2228,271175.35194442136
2229,241539.07290976797
2230,148707.74413752268
2231,215688.0774156806
2232,174340.64267226774
2233,170421.07592708067
2234,253045.38887899317
2235,214611.2453460368
2236,278028.23300517927
2237,348425.6472210921
2238,205582.5382971427
2239,110965.48777118922
2240,156371.06703771418
2241,154985.42404214246
2242,129495.33207864306
2243,120905.68704553168
2244,110980.14168108173
2245,111435.36187784087
2246,148424.04446575383
2247,106406.10824080312
2248,123933.77008664048
2249,123490.7592288823
2250,132196.47895439394
2251,117626.38312627604
2252,178752.3172436489
2253,157232.99322810388
2254,177452.22091687357
2255,180791.83263281753
2256,189927.91446968343
2257,194467.03393433592
2258,175054.81140605794
2259,172151.2712714064
2260,163510.6863288784
2261,202286.89447818458
2262,228815.78019027374
2263,337971.5729384639
2264,401310.81761846034
2265,185797.2112584432
2266,283178.1549715141
2267,371918.25248918624
2268,400615.02759416465
2269,147045.6301095974
2270,189908.2047856242
2271,226224.0905514717
2272,201827.5555947109
2273,160507.24043404084
2274,169524.21365184063
2275,169135.0968614588
2276,193600.52285269502
2277,177028.30878486353
2278,145284.3125617991
2279,130446.1840891719
2280,130738.78484609119
2281,163299.97083421986
2282,185455.24163025004
2283,102908.65630485288
2284,110238.27889285686
2285,163341.23996640308
2286,124539.27320686688
2287,351824.6137978192
2288,273856.29071004473
2289,380793.3295816727
2290,449314.4532901632
2291,329620.1376235447
2292,420575.2417990406
2293,459083.50612843345
2294,432987.395244934
2295,428359.4738972662
2296,270148.54735168687
2297,310222.1882533869
2298,318103.1707214344
2299,392029.039602185
2300,338438.0144437636
2301,272398.9169637537
2302,233256.43914618812
2303,244902.11174175984
2304,252328.3107797415
2305,174700.12698671466
2306,170182.66499350805
2307,174495.04059480055
2308,220245.4657192517
2309,274826.1978744648
2310,223857.94784922214
2311,203647.63590480757
2312,168109.74875417806
2313,173021.519855894
2314,184206.99090248402
2315,177463.76709185116
2316,178711.88214830254
2317,176379.64698739853
2318,172753.3147580336
2319,179694.20860430112
2320,196775.50222307665
2321,247112.56157745785
2322,177020.86752156835
2323,189021.9550472848
2324,178875.05510833662
2325,205205.7630288961
2326,176185.00470003043
2327,215783.96570684845
2328,230847.79156502866
2329,181756.5772904051
2330,169414.04885106673
2331,343395.0613973716
2332,414411.1937645764
2333,321519.9677084207
2334,251387.90225524348
2335,260943.19449598895
2336,322541.3781011796
2337,209564.20028351963
2338,278411.93083664746
2339,211900.91364879013
2340,396332.2704947412
2341,210569.6335320686
2342,229359.92191489047
2343,212371.51186938677
2344,219979.76932573703
2345,242415.68614029503
2346,227945.27918460654
2347,197182.07921307784
2348,231046.4150792967
2349,158014.8027893198
2350,290617.71090296
2351,247810.85466438887
2352,242032.5365343258
2353,222724.70964858495
2354,131659.1050706154
2355,163696.1459932505
2356,152519.79167477848
2357,190107.37714518938
2358,189423.1815499956
2359,129254.45931119076
2360,116611.5816632556
2361,145215.2458669993
2362,264201.9602619377
2363,137105.20446362594
2364,166927.0602244689
2365,223330.7350012855
2366,213535.90572369224
2367,229956.18616018415
2368,224880.81257994258
2369,223978.30928697038
2370,167125.68417889604
2371,164179.37040837077
2372,190194.36673192843
2373,272435.16698940395
2374,304471.84312884964
2375,262235.68870783364
2376,292607.3950934621
2377,378524.2437523352
2378,139563.81552797704
2379,193982.0090909601
2380,142566.7995804261
2381,156806.9887776219
2382,192671.57746175877
2383,198551.97113463056
2384,243358.56962622164
2385,158029.95483577208
2386,135891.78627492036
2387,137865.72755597724
2388,100490.16441455844
2389,128868.05656482809
2390,151641.23025364097
2391,146407.6955170616
2392,117983.03489387092
2393,174187.72004797682
2394,151126.86505934058
2395,196992.5626538982
2396,138528.71412689274
2397,213598.46882231487
2398,132276.06715746707
2399,58019.615203916765
2400,53317.897110525955
2401,113302.4335461374
2402,141066.22614465415
2403,139111.59109710986
2404,149127.0553933102
2405,154708.43851536184
2406,142119.63215540347
2407,126406.609543086
2408,144852.64919788824
2409,128795.28164474254
2410,173015.08311935596
2411,121583.10876867842
2412,162327.96401772197
2413,135800.87331457614
2414,141588.76145740578
2415,138225.37668421635
2416,132025.78661974298
2417,133135.01864188333
2418,128840.60053657193
2419,131125.63429620012
2420,123429.03293741823
2421,153838.2379914535
2422,124094.24031169993
2423,125465.88981357425
2424,150759.48289445468
2425,199311.17604977704
2426,129356.34641845299
2427,132700.64321285745
2428,181075.47137601793
2429,116460.04963904427
2430,132303.71518611364
2431,109057.6093836474
2432,145750.26998486786
2433,148027.67036057462
2434,144963.2821775691
2435,145309.77725993897
2436,110226.3478881112
2437,108028.52217743262
2438,127338.86584243021
2439,114887.49534889887
2440,118341.55288374645
2441,98984.11749813259
2442,104263.76400461755
2443,117727.53027390926
2444,126000.00676807639
2445,75475.14535928935
2446,122912.4293815241
2447,189950.0675565051
2448,133822.11176699892
2449,102628.50984018014
2450,149989.8349958823
2451,117981.03469828705
2452,205270.95716112462
2453,94773.57797988526
2454,127607.88264461307
2455,123593.55013598828
2456,124202.24989413752
2457,123246.79011162094
2458,110253.07748262807
2459,102780.23627404633
2460,132543.81719240773
2461,104081.31700468702
2462,128577.67399703254
2463,116906.36568130123
2464,165233.05365921225
2465,127330.18988238911
2466,108653.40973921797
2467,147205.71557659312
2468,71317.77924363116
2469,69910.70222984174
2470,183676.8554267089
2471,209707.7322198021
2472,165321.74259233833
2473,119322.1100805185
2474,82801.62020140864
2475,223077.6222409328
2476,108391.75942935745
2477,126166.20977227608
2478,156519.9800611787
2479,109929.61657198229
2480,149804.90651690203
2481,124624.28926485297
2482,134680.0081069652
2483,115738.21748502225
2484,120076.14860447026
2485,124474.35744582527
2486,154723.50534912257
2487,176843.6937249124
2488,164501.78075390094
2489,148481.12173528696
2490,150782.7734270433
2491,93882.28812713803
2492,176883.58573383043
2493,149011.1015566781
2494,157392.34765685227
2495,87132.92733926255
2496,215182.65952078186
2497,151125.7571301406
2498,111625.42305149841
2499,101259.09392680731
2500,124633.62011414692
2501,139330.94878578786
2502,146596.66263285963
2503,95119.7665096153
2504,170340.29080185766
2505,233255.68291097833
2506,254595.5731246008
2507,319654.88344537234
2508,254595.5731246008
2509,213920.55961612225
2510,225486.37832073405
2511,178665.0516245549
2512,204847.88731292868
2513,206283.2108644584
2514,256981.72991209634
2515,145061.9399537767
2516,164559.53528010828
2517,138562.38840979105
2518,150018.0438843431
2519,220427.21646722124
2520,207305.12479284802
2521,187929.28213803854
2522,224552.7416712504
2523,127116.53744841152
2524,132968.82075082013
2525,142034.9461418298
2526,135643.43090670576
2527,115982.0712482867
2528,128378.61137791685
2529,137842.44915212234
2530,120679.87132956708
2531,246178.24948576943
2532,227074.7879346706
2533,194403.35400393038
2534,232837.19302346636
2535,321118.60134884063
2536,236471.66401429096
2537,243452.12072010257
2538,180404.78324025145
2539,188445.14463766164
2540,174690.7498588161
2541,179319.26692644367
2542,154425.02465513643
2543,127225.00395392753
2544,128717.74823252986
2545,132967.98993447024
2546,133438.72713244386
2547,143523.57520157826
2548,154366.10873796017
2549,160440.39809828554
2550,304183.76159422216
2551,136748.1147570659
2552,128210.46714127547
2553,74553.51992220622
2554,104971.74565350493
2555,121619.79080918967
2556,111186.69919029521
2557,110745.82727323839
2558,160815.79770588363
2559,141633.0871171893
2560,140145.7387189398
2561,152333.24348015813
2562,127643.2187461483
2563,143834.390291373
2564,193298.25591001334
2565,154469.5331720198
2566,147948.76422862697
2567,129400.80051063196
2568,195742.47067054972
2569,200764.889926921
2570,123185.00541949098
2571,183894.8352976986
2572,189433.20660721947
2573,214924.2653190202
2574,281981.6352324857
2575,133535.06437132537
2576,122268.90943333041
2577,154339.38128451115
2578,80548.20281954436
2579,67739.37442067098
2580,115866.10007368145
2581,110468.26142632666
2582,105033.05155510477
2583,287444.83825083595
2584,165726.50057715096
2585,178037.00322164077
2586,227593.70952170648
2587,198479.0921182997
2588,159093.66276510945
2589,144678.21197870802
2590,212757.08074305824
2591,206324.76058530196
2592,208497.64432388224
2593,258696.2702293683
2594,180165.00446775273
2595,211723.22377144927
2596,328805.78846768034
2597,180048.55189966952
2598,272210.6832685634
2599,328919.4407109605
2600,189383.4384224942
2601,145968.6645371601
2602,78887.6961576377
2603,106409.38113358319
2604,80590.01216428407
2605,66508.42444617047
2606,144967.6120881332
2607,187378.06422398076
2608,192564.52042325021
2609,160033.95144202848
2610,113864.97358182748
2611,137323.86806465712
2612,147142.99169598668
2613,134645.06602403137
2614,126484.85083941699
2615,148062.69014015808
2616,141848.70568675885
2617,179307.4206362212
2618,208175.47855675736
2619,198926.2699427252
2620,181267.1678106727
2621,180021.98114634055
2622,180306.91117040365
2623,244353.97757571377
2624,279159.4061356564
2625,331575.61091712373
2626,158486.11640139946
2627,186002.60192698435
2628,443881.82360772544
2629,586615.0964704015
2630,377102.3704759098
2631,444414.90240669897
2632,439666.0253288972
2633,311906.1160910007
2634,407023.5929979877
2635,155437.53772245275
2636,185791.76707391682
2637,194822.09855112914
2638,253902.53545563857
2639,188968.408968144
2640,145514.1579260765
2641,105140.79590953722
2642,191293.33106198453
2643,99199.307893547
2644,120036.1832618392
2645,102788.67997727534
2646,97237.20464347821
2647,102051.30342312073
2648,142539.51782617485
2649,149990.20020153056
2650,153716.6277727872
2651,143549.71538586
2652,419441.2009045304
2653,245715.5818225321
2654,239755.3225024208
2655,392978.51627078524
2656,331102.3568497962
2657,349104.14918693865
2658,285068.738034049
2659,322715.84774974216
2660,347304.0415439762
2661,360246.73412481794
2662,366757.0897431533
2663,262440.13155912684
2664,266846.98098500643
2665,328375.4245473184
2666,275995.4993244071
2667,170602.2753357932
2668,185119.46199612526
2669,176789.6175391925
2670,299123.06372630264
2671,187040.40592337068
2672,187553.1047394385
2673,210361.05680175943
2674,210664.00526558285
2675,182718.9969729421
2676,182519.22468963233
2677,191816.93201662967
2678,257378.89433398098
2679,280616.95349882747
2680,280179.1447332742
2681,420899.14614805457
2682,346959.6310399882
2683,551931.057745341
2684,316087.86599378503
2685,361305.2345639762
2686,248643.54918522452
2687,315209.60887670144
2688,231580.97668039633
2689,222813.75967602796
2690,472061.13256056845
2691,175185.2136206505
2692,132929.10020927998
2693,199921.4716308991
2694,143809.0294414697
2695,188190.63630966726
2696,185381.5691574567
2697,182706.2413537071
2698,175678.04449315593
2699,175118.416087278
2700,155440.91339246606
2701,151439.45911658643
2702,115106.61451043501
2703,140900.68795518056
2704,140449.27866514382
2705,120433.8986846805
2706,114834.84300180133
2707,126297.77117799807
2708,136014.68105624744
2709,108846.77377195146
2710,127373.56457969948
2711,283442.7757975777
2712,394869.11951826065
2713,172733.63196350134
2714,159908.3569638309
2715,163835.02490139328
2716,156267.3802159142
2717,181494.8329689402
2718,225238.5333041779
2719,152088.3377377069
2720,180266.85868763487
2721,134338.2551911797
2722,156130.4269282004
2723,147600.60745633216
2724,131469.0633022484
2725,135362.37289002546
2726,142268.61269687524
2727,177938.99134039966
2728,164053.08522267456
2729,152691.7297672854
2730,139543.03731565544
2731,129815.26381281535
2732,126288.34879877068
2733,152932.25922455956
2734,151172.36358782978
